회원번호,조합원상태,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,연령대,구매금액,구,동,연령60이상,방문횟수,연령대_4560대,구매매장,간식,건강,과실,기타,반찬,생활용품,서류,수산,양념/가루,음료,잡곡,주곡,주류,채소,축산물,주말,평일,1회당평균구매물품수
1000012800,1,0,58.0,0,0,0,50대,7658.0,수지구,풍덕천동,0,1,1,매장B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1000103744,1,0,34.0,0,0,0,30대,36948.0,처인구,고림동,0,1,0,매장C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0
1000122304,1,0,38.0,0,0,0,30대,142831.0,광주,기타,0,15,0,매장C,0.08333333333333333,0.0,0.0,0.0,0.25,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.3333333333333333,0.16666666666666666,0.4666666666666667,0.5333333333333333,1.6
1000163136,1,0,73.0,0,0,0,70대이상,138892.0,수지구,동천동,1,4,0,매장A,0.0,0.0,0.0,0.0,0.15384615384615385,0.3076923076923077,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.25,0.75,3.25
1000281920,1,0,42.0,1,0,0,40대,632554.0,수지구,풍덕천동,0,28,1,매장C,0.15555555555555556,0.0,0.0,0.0,0.1111111111111111,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.044444444444444446,0.1111111111111111,0.0,0.0,0.0,0.2,0.28888888888888886,0.4642857142857143,0.5357142857142857,1.6071428571428572
1000330176,1,0,64.0,0,0,0,60대,317217.0,수지구,신봉동,1,20,1,매장D,0.1111111111111111,0.0,0.0,0.0,0.18518518518518517,0.0,0.037037037037037035,0.0,0.18518518518518517,0.0,0.0,0.14814814814814814,0.0,0.1111111111111111,0.2222222222222222,0.2,0.8,1.35
1000491648,1,0,37.0,0,0,0,30대,663152.0,수지구,동천동,0,32,0,매장A,0.17684887459807072,0.003215434083601286,0.01607717041800643,0.0,0.08038585209003216,0.06430868167202572,0.0,0.04823151125401929,0.11254019292604502,0.12861736334405144,0.0,0.0,0.0,0.17684887459807072,0.19292604501607716,0.34375,0.65625,1.94375
1000508352,1,0,35.0,0,0,0,30대,7083.0,기흥구,상하동,0,1,0,매장A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1000565888,1,0,52.0,0,0,0,50대,49296.0,수지구,상현동,0,5,1,매장C,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2,0.8,1.8
1000577024,1,0,47.0,0,0,0,40대,218435.0,기타,기타,0,3,1,매장A,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.631578947368421,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.0,1.0,6.333333333333332
1000796032,1,0,40.0,0,0,0,40대,117067.0,수지구,동천동,0,6,1,매장A,0.08333333333333333,0.0,0.0,0.0,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,2.0
1000807168,1,0,39.0,0,0,0,30대,305634.0,수지구,동천동,0,33,0,매장A,0.21875,0.0,0.015625,0.0,0.203125,0.0625,0.0,0.09375,0.015625,0.21875,0.0,0.0,0.0,0.140625,0.03125,0.18181818181818182,0.8181818181818181,1.9393939393939397
1001042880,1,0,42.0,0,0,0,40대,10721.0,수지구,신봉동,0,3,1,매장C,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0
1001111552,1,0,47.0,0,0,0,40대,831282.0,수지구,풍덕천동,0,34,1,매장C,0.08097165991902834,0.014844804318488532,0.01349527665317139,0.0,0.1754385964912281,0.02699055330634278,0.0,0.1484480431848853,0.01349527665317139,0.04048582995951417,0.01349527665317139,0.0,0.0,0.310391363022942,0.16194331983805668,0.23529411764705882,0.7647058823529412,2.1794117647058817
100134912,1,0,49.0,0,0,0,40대,21709.0,수지구,성복동,0,3,1,매장C,0.5652173913043479,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.7666666666666666
1001440064,1,0,50.0,0,0,0,50대,298551.0,수지구,동천동,0,25,1,매장A,0.0,0.0,0.0,0.0,0.175,0.0,0.05,0.025,0.025,0.0,0.0,0.0,0.0,0.25,0.475,0.24000000000000002,0.7600000000000001,1.6
1001592256,1,0,40.0,0,0,0,40대,38288.0,수지구,성복동,0,1,1,매장D,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1001595968,1,0,50.0,0,0,0,50대,56475.0,수지구,동천동,0,4,1,매장A,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.25,0.75,2.25
1001677632,1,0,78.0,0,0,0,70대이상,2967.0,수지구,동천동,1,1,0,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1001707328,1,0,42.0,0,0,0,40대,13209.0,수지구,동천동,0,2,1,매장A,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1001712896,1,0,49.0,0,0,0,40대,37523.0,수지구,신봉동,0,3,1,매장D,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,1.3333333333333333
1001714752,1,0,52.0,0,0,0,50대,110844.0,수지구,동천동,0,3,1,매장A,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6666666666666666,0.3333333333333333,2.333333333333333
1001744448,1,0,46.0,0,0,0,40대,36565.0,수지구,풍덕천동,0,2,1,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0
1001750016,1,0,44.0,0,0,0,40대,3637.0,분당구,백현동,0,1,1,매장D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1001776000,1,1,57.0,0,0,0,50대,187413.0,기타,기타,0,6,1,매장C,0.0,0.0,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.0,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.6666666666666666,0.3333333333333333,2.833333333333333
1001982016,1,0,52.0,0,0,0,50대,22016.0,수지구,상현동,0,2,1,매장B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,2.0
1002102656,1,0,59.0,1,0,0,50대,494971.0,수지구,동천동,0,27,1,매장A,0.3076923076923077,0.0,0.042735042735042736,0.0,0.017094017094017096,0.08547008547008547,0.0,0.0,0.0,0.11965811965811966,0.03418803418803419,0.0,0.0,0.2222222222222222,0.17094017094017094,0.37037037037037035,0.6296296296296295,2.1666666666666665
1002106368,1,0,40.0,0,0,0,40대,363546.0,분당구,판교동,0,15,1,매장B,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.4666666666666667,0.13333333333333333,0.26666666666666666,0.7333333333333334,2.0
1002115648,1,0,61.0,0,0,0,60대,35416.0,수지구,풍덕천동,1,3,1,매장C,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,1.6666666666666667
1002182464,1,0,37.0,0,0,0,30대,26993.0,수지구,풍덕천동,0,4,0,매장C,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.5,0.5,1.0
100224000,1,0,63.0,0,0,0,60대,934712.0,수지구,상현동,1,43,1,매장B,0.03636363636363636,0.0,0.02727272727272727,0.0,0.19090909090909092,0.00909090909090909,0.02727272727272727,0.03636363636363636,0.06363636363636363,0.0,0.03636363636363636,0.03636363636363636,0.0,0.4909090909090909,0.045454545454545456,0.930232558139535,0.06976744186046512,2.5581395348837206
100225856,1,0,48.0,0,0,0,40대,27185.0,수지구,풍덕천동,0,1,1,매장C,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1003019520,1,0,72.0,0,0,0,70대이상,80022.0,기타,기타,1,5,0,매장D,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.4,0.6000000000000001,1.8
1003088192,1,0,66.0,0,0,0,60대,13209.0,기타,기타,1,1,1,매장A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
1004585984,1,0,61.0,0,0,0,60대,193547.0,수지구,신봉동,1,9,1,매장D,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.0,0.0,1.0,1.1111111111111112
1004617536,1,0,41.0,0,1,0,40대,27951.0,수지구,죽전동,0,1,1,매장A,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1004699200,1,0,40.0,0,0,0,40대,23930.0,수지구,풍덕천동,0,2,1,매장B,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1004825408,1,0,40.0,0,0,0,40대,1209341.0,수지구,상현동,0,39,1,매장B,0.12931034482758622,0.0,0.017241379310344827,0.0,0.09482758620689655,0.02586206896551724,0.008620689655172414,0.13793103448275862,0.04310344827586207,0.09482758620689655,0.0,0.0,0.008620689655172414,0.08620689655172414,0.35344827586206895,0.28205128205128205,0.717948717948718,2.9743589743589745
1004836544,1,0,40.0,0,0,0,40대,317985.0,수지구,동천동,0,17,1,매장A,0.3767123287671233,0.006849315068493151,0.0,0.0,0.136986301369863,0.03424657534246575,0.0,0.03424657534246575,0.20547945205479454,0.03424657534246575,0.0,0.0,0.0,0.0,0.17123287671232876,0.47058823529411764,0.5294117647058824,1.7176470588235293
1005029568,1,0,55.0,0,0,0,50대,150951.0,수지구,성복동,0,7,1,매장D,0.04,0.0,0.0,0.0,0.6,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2857142857142857,0.7142857142857142,3.571428571428572
1005059264,1,0,39.0,0,0,0,30대,1471084.0,수지구,풍덕천동,0,53,0,매장B,0.07865168539325842,0.0,0.0,0.0,0.14606741573033707,0.028089887640449437,0.011235955056179775,0.11797752808988764,0.016853932584269662,0.0,0.02247191011235955,0.0,0.0,0.3539325842696629,0.2247191011235955,0.22641509433962265,0.7735849056603773,3.3584905660377364
1005142784,1,0,65.0,0,0,0,60대,220915.0,수지구,동천동,1,16,1,매장C,0.0,0.0,0.0,0.0,0.32,0.0,0.04,0.04,0.12,0.04,0.04,0.0,0.04,0.24,0.12,0.4375,0.5625,1.5625
1005174336,1,0,37.0,0,0,0,30대,125968.0,수지구,성복동,0,1,0,매장B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1005230016,1,0,42.0,0,0,0,40대,24275.0,수지구,풍덕천동,0,3,1,매장C,0.26829268292682934,0.0,0.0,0.0,0.24390243902439027,0.0,0.0,0.0,0.0,0.24390243902439027,0.0,0.0,0.0,0.24390243902439027,0.0,0.3333333333333333,0.6666666666666666,1.3666666666666665
1005389632,1,0,54.0,1,0,0,50대,522272.0,수지구,동천동,0,18,1,매장A,0.10416666666666667,0.0,0.041666666666666664,0.0,0.0625,0.0,0.0,0.14583333333333334,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.4166666666666667,0.16666666666666666,0.3888888888888889,0.611111111111111,2.6666666666666665
1005393344,1,0,42.0,0,0,0,40대,25270.0,수지구,죽전동,0,2,1,매장B,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.5,0.5,1.5
1005430464,1,0,57.0,0,0,0,50대,19144.0,수지구,동천동,0,1,1,매장A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
100548800,1,0,53.0,0,0,0,50대,98209.0,수지구,동천동,0,2,1,매장A,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,2.0
1005500992,1,0,37.0,0,0,0,30대,63558.0,수지구,동천동,0,2,0,매장A,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
1005616064,1,0,73.0,0,0,0,70대이상,26705.0,수지구,상현동,1,3,0,매장B,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.333333333333333
1005669888,1,0,63.0,0,1,0,60대,57433.0,수지구,상현동,1,2,1,매장C,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2.0
1005729280,1,1,50.0,0,0,0,50대,36564.0,분당구,구미동,0,6,1,매장A,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.9999999999999999,1.6666666666666667
1005732992,1,0,44.0,0,0,0,40대,62218.0,수지구,풍덕천동,0,4,1,매장C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.25
1005924160,1,0,40.0,0,0,0,40대,191635.0,수지구,풍덕천동,0,16,1,매장C,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.0,0.36363636363636365,0.045454545454545456,0.1875,0.8125,1.4
1005942720,1,0,46.0,0,0,0,40대,29865.0,수지구,동천동,0,1,1,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
1005976128,1,0,40.0,0,0,0,40대,149132.0,수지구,동천동,0,11,1,매장A,0.15,0.0,0.0,0.0,0.1,0.15,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.25,0.15,0.45454545454545453,0.5454545454545454,1.818181818181818
1005983552,1,0,43.0,0,0,0,40대,6318.0,기흥구,동백동,0,1,1,매장C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1006050368,1,0,66.0,0,0,0,60대,67003.0,수지구,동천동,1,4,1,매장A,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.25,0.75,1.75
1006132032,1,0,64.0,0,0,0,60대,39820.0,수지구,신봉동,1,6,1,매장D,0.0,0.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.6666666666666666,0.3333333333333333,1.8333333333333333
1006167296,1,0,47.0,0,0,0,40대,496730.0,수지구,풍덕천동,0,30,1,매장C,0.060665362035225046,0.0,0.019569471624266144,0.0,0.19569471624266144,0.0,0.0,0.09784735812133072,0.07827788649706457,0.0,0.019569471624266144,0.0,0.0,0.19569471624266144,0.33268101761252444,0.43333333333333335,0.5666666666666667,1.7033333333333334
1006213696,1,0,45.0,0,0,0,40대,393889.0,수원 영통구,기타,0,13,1,매장B,0.0967741935483871,0.0,0.03225806451612903,0.0,0.2903225806451613,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.1935483870967742,0.25806451612903225,0.46153846153846156,0.5384615384615385,2.3846153846153846
1006302784,1,0,46.0,0,0,0,40대,54178.0,수지구,풍덕천동,0,3,1,매장C,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.6666666666666666,0.3333333333333333,1.3333333333333333
1006313920,1,0,40.0,0,0,0,40대,8998.0,수지구,동천동,0,1,1,매장A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1006319488,1,0,46.0,1,0,0,40대,377240.0,수지구,풍덕천동,0,30,1,매장C,0.05454545454545454,0.0,0.0,0.0,0.2909090909090909,0.0,0.0,0.05454545454545454,0.01818181818181818,0.05454545454545454,0.03636363636363636,0.0,0.0,0.2545454545454545,0.23636363636363636,0.43333333333333335,0.5666666666666667,1.8333333333333333
1006334336,1,0,39.0,0,0,0,30대,53316.0,수지구,상현동,0,8,0,매장B,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.625,0.125,0.875,1.0
1006349184,1,0,41.0,0,0,0,40대,123771.0,수지구,풍덕천동,0,12,1,매장C,0.007092198581560284,0.0,0.14184397163120568,0.0,0.28368794326241137,0.07092198581560284,0.0,0.14184397163120568,0.0,0.14184397163120568,0.0,0.0,0.0,0.0,0.2127659574468085,0.25,0.75,1.175
1006436416,1,0,45.0,0,0,0,40대,15507.0,수지구,동천동,0,2,1,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0
1006532928,1,0,37.0,0,0,0,30대,5552.0,수지구,신봉동,0,1,0,매장C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1006614592,1,0,38.0,0,0,0,30대,411124.0,수지구,동천동,0,17,0,매장A,0.41025641025641024,0.02564102564102564,0.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.0,0.0,0.02564102564102564,0.05128205128205128,0.15384615384615385,0.411764705882353,0.5882352941176471,2.294117647058824
1006670272,1,0,72.0,0,0,0,70대이상,170191.0,기타,기타,1,10,0,매장D,0.05555555555555555,0.0,0.027777777777777776,0.0,0.16666666666666666,0.0,0.05555555555555555,0.027777777777777776,0.0,0.05555555555555555,0.0,0.0,0.0,0.6111111111111112,0.0,0.2,0.8,3.6
1006712960,1,0,46.0,0,0,0,40대,117817.0,수지구,풍덕천동,0,9,1,매장C,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.35714285714285715,0.4444444444444444,0.5555555555555556,1.5555555555555556
1006891136,1,0,47.0,0,0,0,40대,261986.0,수지구,동천동,0,12,1,매장A,0.1935483870967742,0.0,0.0,0.0,0.12903225806451613,0.0,0.0,0.0967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0,0.41935483870967744,0.12903225806451613,0.3333333333333333,0.6666666666666666,2.583333333333333
1006917120,1,0,63.0,0,0,0,60대,456491.0,수지구,풍덕천동,1,34,1,매장C,0.20833333333333334,0.0,0.020833333333333332,0.0,0.1875,0.0,0.020833333333333332,0.020833333333333332,0.10416666666666667,0.0,0.020833333333333332,0.041666666666666664,0.0,0.22916666666666666,0.14583333333333334,0.47058823529411764,0.5294117647058824,1.4117647058823528
1006998784,1,0,37.0,0,0,0,30대,100889.0,수지구,풍덕천동,0,12,0,매장C,0.13333333333333333,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.6666666666666666,1.25
1007015488,1,0,54.0,1,0,0,50대,551542.0,기흥구,보정동,0,23,1,매장B,0.1388888888888889,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.0,0.0,0.1388888888888889,0.2222222222222222,0.2608695652173913,0.7391304347826086,1.5652173913043481
1007212224,1,0,34.0,0,0,0,30대,1193969.0,수지구,풍덕천동,0,39,0,매장C,0.13043478260869565,0.010869565217391304,0.05434782608695652,0.0,0.08695652173913043,0.15217391304347827,0.021739130434782608,0.043478260869565216,0.06521739130434782,0.05434782608695652,0.043478260869565216,0.0,0.0,0.10869565217391304,0.22826086956521738,0.2564102564102564,0.7435897435897436,2.358974358974359
1007219648,1,0,51.0,0,0,0,50대,5935.0,수지구,성복동,0,1,1,매장D,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1007247488,1,0,39.0,0,0,0,30대,113238.0,수지구,상현동,0,5,0,매장B,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.6000000000000001,0.4,1.4
1007314304,1,0,38.0,1,0,0,30대,397528.0,수지구,동천동,0,23,0,매장A,0.175,0.0,0.075,0.0,0.15,0.0,0.0,0.0,0.2,0.025,0.075,0.025,0.0,0.1,0.175,0.34782608695652173,0.6521739130434783,1.7391304347826086
1007576000,1,0,42.0,0,0,0,40대,10051.0,수지구,상현동,0,2,1,매장B,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1007739328,1,0,56.0,0,0,0,50대,23739.0,수지구,동천동,0,1,1,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
1007817280,1,0,48.0,0,1,0,40대,1533023.0,수지구,풍덕천동,0,60,1,매장A,0.06395348837209303,0.0,0.005813953488372093,0.0,0.27906976744186046,0.023255813953488372,0.011627906976744186,0.0,0.011627906976744186,0.0,0.029069767441860465,0.05232558139534884,0.0,0.3023255813953488,0.22093023255813954,0.3833333333333333,0.6166666666666666,2.8666666666666667
1007820992,1,0,48.0,0,1,0,40대,804440.0,수지구,풍덕천동,0,54,1,매장C,0.10309278350515463,0.0,0.020618556701030927,0.0,0.07216494845360824,0.010309278350515464,0.010309278350515464,0.041237113402061855,0.0,0.07216494845360824,0.0,0.0,0.0,0.36082474226804123,0.30927835051546393,0.2037037037037037,0.7962962962962963,1.7962962962962965
1007830272,1,0,56.0,0,0,0,50대,123000.0,수지구,신봉동,0,12,1,매장D,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.05555555555555555,0.16666666666666666,0.8333333333333333,1.5
1007880384,1,0,41.0,0,0,0,40대,234326.0,수지구,상현동,0,8,1,매장B,0.25,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.35714285714285715,0.25,0.625,0.375,3.5
1008056704,1,0,42.0,0,0,0,40대,66142.0,수지구,상현동,0,2,1,매장B,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,1.0,4.5
1008080832,1,0,63.0,0,0,0,60대,29290.0,수지구,동천동,1,1,1,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,4.0
1008082688,1,0,46.0,0,0,0,40대,108356.0,수지구,동천동,0,1,1,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
1008116096,1,0,62.0,0,0,0,60대,97350.0,수지구,상현동,1,7,1,매장B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.25,0.08333333333333333,0.2857142857142857,0.7142857142857142,1.7142857142857142
1008201472,1,0,48.0,0,0,0,40대,9572.0,수지구,풍덕천동,0,1,1,매장C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1008335104,1,0,51.0,0,0,0,50대,67005.0,분당구,구미동,0,2,1,매장D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0
1008370368,1,0,50.0,0,0,0,50대,91608.0,수지구,풍덕천동,0,14,1,매장C,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3571428571428571,0.6428571428571428,1.2857142857142858
1008511424,1,0,46.0,0,1,0,40대,259594.0,수지구,동천동,0,12,1,매장A,0.12448132780082986,0.0,0.0,0.0,0.16597510373443983,0.0,0.0,0.16597510373443983,0.0,0.04564315352697096,0.12448132780082986,0.0,0.0,0.33195020746887965,0.04149377593360996,0.3333333333333333,0.6666666666666666,2.0083333333333333
1008613504,1,0,39.0,0,0,0,30대,48818.0,수지구,풍덕천동,0,1,0,매장A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1008698880,1,0,40.0,0,0,0,40대,32641.0,수원 영통구,기타,0,4,1,매장B,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.25,0.75,1.5
1008719296,1,0,44.0,0,0,0,40대,24122.0,수원 영통구,기타,0,1,1,매장B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
1008748992,1,0,52.0,0,0,0,50대,10912.0,수지구,동천동,0,1,1,매장A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1008800960,1,0,49.0,0,0,0,40대,55996.0,수지구,동천동,0,4,1,매장A,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.5,2.5
